"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","Q88_First.Click","Q88_Last.Click","Q88_Page.Submit","Q88_Click.Count","Q84_First.Click","Q84_Last.Click","Q84_Page.Submit","Q84_Click.Count","vA_liable_AV_1","vB_mnfctr_liable_AV_1","vA_cntrfctl_AV_1","vB_cntrfctl_AV_1","avoid_AV_1","Q87_First.Click","Q87_Last.Click","Q87_Page.Submit","Q87_Click.Count","Q82_First.Click","Q82_Last.Click","Q82_Page.Submit","Q82_Click.Count","vA_liable_1","vB_driver_liable_1","vB_mnfctr_liable_1","vA_cntrfctl_1","vB_cntrfctl_1","avoid_1","comp1","comp_accident","ai_familiarity_1","gender","gender_4_TEXT","age","edu","edu_8_TEXT","FL_4_DO","questions_1_AV_DO","questions_2_AV_DO","questions_1_DO","questions_2_DO"
"2023-04-02 15:06:29","2023-04-02 15:14:12","0","NA","100","462","1","2023-04-02 15:14:13","R_2Vei0UNFcaH9ANG","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","6.239","6.239","22.827","1","0","0","17.215","0","100","0","0","100","0","0","2","1","0","2","","65","2","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:10:48","2023-04-02 15:14:40","0","NA","100","231","1","2023-04-02 15:14:40","R_2SHvOswy0miU2aI","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","32.238","0","0","0","15.489","0","100","0","0","100","0","0","2","1","40","2","","62","2","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:08:14","2023-04-02 15:14:41","0","NA","100","387","1","2023-04-02 15:14:42","R_111lylalFcAnpWV","","","","","NA","NA","anonymous","EN","1","2","2","4.235","16.543","18.506","2","14.006","14.006","16.983","1","100","0","100","0","0","","","","","","","","","","","","","","","1","1","70","2","","48","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:12:28","2023-04-02 15:14:42","0","NA","100","133","1","2023-04-02 15:14:42","R_AbdunkpEDiVZ6hz","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","22.232","0","0","0","11.6","0","99","27","1","91","5","8","2","1","29","1","","30","2","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:10:55","2023-04-02 15:14:55","0","NA","100","240","1","2023-04-02 15:14:56","R_2XbcS1MsSp3YSXr","","","","","NA","NA","anonymous","EN","1","2","2","0","0","30.631","0","0","0","12.315","0","99","32","98","45","31","","","","","","","","","","","","","","","1","1","64","1","","72","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:13:04","2023-04-02 15:14:56","0","NA","100","112","1","2023-04-02 15:14:57","R_1r79UM9I0IGlHtd","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","1.669","16.454","17.136","3","3.402","10.667","11.384","2","21","62","73","68","79","13","1","1","65","1","","35","1","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:11:26","2023-04-02 15:15:13","0","NA","100","227","1","2023-04-02 15:15:14","R_1WShYNh3zfZk4N3","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","24.239","0","0","0","16.853","0","100","1","0","100","0","0","2","1","0","1","","","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:12:13","2023-04-02 15:15:17","0","NA","100","184","1","2023-04-02 15:15:17","R_3KZqHSLizus1J6C","","","","","NA","NA","anonymous","EN","1","2","2","0","0","25.3","0","0","0","16.081","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","0","2","","69","2","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:12:50","2023-04-02 15:15:31","0","NA","100","160","1","2023-04-02 15:15:31","R_2f9c60mMtupXJTX","","","","","NA","NA","anonymous","EN","1","2","2","1.693","9.892","14.565","2","0","0","10.789","0","100","0","100","0","8","","","","","","","","","","","","","","","1","1","10","1","","36","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:10:17","2023-04-02 15:16:34","0","NA","100","376","1","2023-04-02 15:16:34","R_3oLSVDhaQOSEO3f","","","","","NA","NA","anonymous","EN","1","2","2","5.638","25.298","34.221","11","16.526","17.686","19.294","6","100","100","100","100","100","","","","","","","","","","","","","","","2","2","100","2","","39","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:15:46","2023-04-02 15:17:23","0","NA","100","97","1","2023-04-02 15:17:24","R_egsgKj0sHIKQx69","","","","","NA","NA","anonymous","EN","1","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-04-02 15:13:38","2023-04-02 15:17:50","0","NA","100","252","1","2023-04-02 15:17:51","R_30ra2RmTaTOabYw","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","17.53","0","0","0","18.465","0","100","0","11","97","68","11","2","1","59","1","","33","1","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:14:10","2023-04-02 15:17:57","0","NA","100","227","1","2023-04-02 15:17:58","R_1LoFyBP2H8mNLtM","","","","","NA","NA","anonymous","EN","1","2","2","4.815","24.878","25.841","2","22.28","22.28","23.235","1","92","9","93","28","28","","","","","","","","","","","","","","","1","1","30","2","","55","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:16:53","2023-04-02 15:21:16","0","NA","100","262","1","2023-04-02 15:21:17","R_3qlgi6uukWmOWPr","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","5.871","24.201","25.479","2","2.085","2.085","11.305","1","96","12","39","95","24","27","2","1","51","2","","62","3","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:16:05","2023-04-02 15:21:17","0","NA","100","312","1","2023-04-02 15:21:18","R_1Fs0wYG0twiCSJo","","","","","NA","NA","anonymous","EN","1","2","2","9.766","9.766","50.5","1","0","0","33.729","0","95","50","99","70","15","","","","","","","","","","","","","","","1","1","0","2","","42","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:15:36","2023-04-02 15:21:33","0","NA","100","357","1","2023-04-02 15:21:34","R_1gOLHOBWXrnCTkd","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","6.404","6.404","98.727","1","0","0","16.901","0","100","0","0","100","0","5","2","2","0","2","","42","4","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:20:23","2023-04-02 15:22:45","0","NA","100","141","1","2023-04-02 15:22:46","R_3KxwKUXTqlS43Qt","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","16.071","0","0","0","15.366","0","100","0","0","94","9","7","2","1","15","1","","22","4","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:20:32","2023-04-02 15:23:54","0","NA","100","201","1","2023-04-02 15:23:54","R_3JI2ijNyFVBHHH9","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","47.692","0","0","0","12.466","0","100","0","0","100","0","0","2","1","50","1","","63","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:20:59","2023-04-02 15:23:58","0","NA","100","178","1","2023-04-02 15:23:58","R_2QrAWh1FFDZuvoi","","","","","NA","NA","anonymous","EN","1","2","2","3.117","13.219","16.592","2","16.882","16.882","18.148","1","92","10","99","40","60","","","","","","","","","","","","","","","1","1","56","2","","34","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:19:02","2023-04-02 15:24:29","0","NA","100","326","1","2023-04-02 15:24:29","R_3qlKfjbW51O1kC8","","","","","NA","NA","anonymous","EN","1","2","2","0","0","24.069","0","0","0","19.926","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","5","2","","48","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:22:56","2023-04-02 15:25:21","0","NA","100","145","1","2023-04-02 15:25:22","R_1rj4bXYVH1RfLSJ","","","","","NA","NA","anonymous","EN","1","2","2","0","0","11.554","0","0","0","11.522","0","100","80","88","75","45","","","","","","","","","","","","","","","1","1","60","2","","33","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:23:40","2023-04-02 15:25:45","0","NA","100","124","1","2023-04-02 15:25:46","R_1q8ny7jTiSsiY6O","","","","","NA","NA","anonymous","EN","1","2","2","19.533","19.533","21.048","1","0","0","11.061","0","100","29","100","29","29","","","","","","","","","","","","","","","1","1","0","2","","21","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:23:12","2023-04-02 15:26:02","0","NA","100","170","1","2023-04-02 15:26:03","R_1eDxE13lioqB8bL","","","","","NA","NA","anonymous","EN","1","2","2","1.829","1.829","31.117","1","0","0","11.309","0","100","36","100","57","58","","","","","","","","","","","","","","","1","1","20","1","","52","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:20:57","2023-04-02 15:26:38","0","NA","100","340","1","2023-04-02 15:26:38","R_vTScObruDdWVYLT","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","17.16","35.015","36.401","2","4.244","19.614","20.757","2","100","0","0","100","10","20","2","1","0","2","","71","3","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:22:24","2023-04-02 15:26:51","0","NA","100","267","1","2023-04-02 15:26:52","R_20T1pR6HwbZ63zr","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","20.7","0","0","0","15.133","0","100","0","0","100","5","0","2","1","6","1","","56","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:21:55","2023-04-02 15:27:59","0","NA","100","363","1","2023-04-02 15:27:59","R_3mmWmZp8SZlsVeI","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","5.29","40.001","43.861","2","11.711","11.711","15.013","1","100","0","50","100","0","0","2","1","19","2","","26","5","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:22:51","2023-04-02 15:28:04","0","NA","100","313","1","2023-04-02 15:28:05","R_2OJYjeSQoYZlMmV","","","","","NA","NA","anonymous","EN","1","2","2","0","0","56.896","0","0","0","16.484","0","95","23","96","20","19","","","","","","","","","","","","","","","1","1","30","2","","42","1","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:19:26","2023-04-02 15:28:16","0","NA","100","530","1","2023-04-02 15:28:17","R_2rYsgtWTGo8ZSaW","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","33.256","0","0","0","13.82","0","100","0","0","100","0","0","2","1","0","2","","56","4","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:24:01","2023-04-02 15:28:31","0","NA","100","270","1","2023-04-02 15:28:32","R_2AFEqIjOyT4ZDx0","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","26.47","0","0","0","26.734","0","100","0","0","100","0","10","2","1","0","1","","38","1","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:24:28","2023-04-02 15:29:04","0","NA","100","275","1","2023-04-02 15:29:05","R_25XzFqbOPZHadQJ","","","","","NA","NA","anonymous","EN","1","2","2","9.881","10.945","26.714","2","0","0","12.147","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","2","2","","66","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:24:00","2023-04-02 15:29:16","0","NA","100","316","1","2023-04-02 15:29:17","R_5gotisTzu4qJEd3","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","12.951","12.951","13.927","1","0","0","11.401","0","100","0","0","100","0","0","2","1","23","2","","48","4","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:23:18","2023-04-02 15:29:20","0","NA","100","362","1","2023-04-02 15:29:21","R_9AY9TGW5BCy9fmp","","","","","NA","NA","anonymous","EN","1","2","2","0","0","19.712","0","0","0","16.356","0","100","0","100","17","0","","","","","","","","","","","","","","","1","1","57","1","","40","1","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:25:42","2023-04-02 15:29:37","0","NA","100","234","1","2023-04-02 15:29:37","R_3D54neyS0ke1wlw","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","21.276","0","0","0","12.71","0","100","0","0","100","5","13","2","1","20","2","","27","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:27:06","2023-04-02 15:30:05","0","NA","100","178","1","2023-04-02 15:30:05","R_2zeUWG0yBJReDHR","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","20.887","20.887","21.962","1","0","0","12.33","0","100","0","0","100","0","0","2","2","0","2","","62","4","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:27:26","2023-04-02 15:30:13","0","NA","100","167","1","2023-04-02 15:30:14","R_1GxWgDgu9UQ70f3","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","4.216","15.151","17.825","2","19.883","19.883","20.538","1","100","0","0","100","12","8","2","1","38","1","","43","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:27:00","2023-04-02 15:30:32","0","NA","100","211","1","2023-04-02 15:30:32","R_30vikPoOfAlrnaa","","","","","NA","NA","anonymous","EN","1","2","2","0","0","35.202","0","0","0","16.245","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","50","1","","39","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:22:53","2023-04-02 15:30:56","0","NA","100","483","1","2023-04-02 15:30:57","R_30uk9NQTCKQ3zm0","","","","","NA","NA","anonymous","EN","1","2","2","4.96","109.412","128.105","2","0","0","36.721","0","91","57","93","29","54","","","","","","","","","","","","","","","1","1","17","2","","37","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:26:44","2023-04-02 15:31:44","0","NA","100","299","1","2023-04-02 15:31:45","R_2QWD2dAeSQ7jUln","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","35.271","0","3.994","11.989","12.735","2","100","0","0","100","50","30","2","1","3","2","","50","1","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:27:46","2023-04-02 15:31:50","0","NA","100","244","1","2023-04-02 15:31:51","R_Qp0gjKnDVk5XqGR","","","","","NA","NA","anonymous","EN","1","2","2","0","0","22.206","0","0","0","11.78","0","90","10","100","40","13","","","","","","","","","","","","","","","1","1","30","1","","50","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:28:52","2023-04-02 15:32:00","0","NA","100","188","1","2023-04-02 15:32:00","R_yymfIxrkcIQJWdr","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","2.02","19.703","20.364","5","14.545","14.545","15.113","1","100","9","23","95","66","57","2","1","66","2","","35","4","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:27:55","2023-04-02 15:32:10","0","NA","100","255","1","2023-04-02 15:32:11","R_3EQZ3MCzxBrpsVa","","","","","NA","NA","anonymous","EN","1","2","2","0","0","17.002","0","0","0","12.96","0","100","10","100","10","20","","","","","","","","","","","","","","","1","1","20","2","","25","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:29:04","2023-04-02 15:32:22","0","NA","100","197","1","2023-04-02 15:32:22","R_vvrm426pCWtl9yV","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","15.075","0","12.229","12.229","12.821","1","98","2","0","91","13","13","2","1","12","1","","40","3","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:26:30","2023-04-02 15:32:35","0","NA","100","365","1","2023-04-02 15:32:36","R_1PYoy7xzW01NTY1","","","","","NA","NA","anonymous","EN","1","2","2","0","0","46.106","0","0","0","13.821","0","100","0","10","95","100","","","","","","","","","","","","","","","1","1","20","1","","32","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:29:07","2023-04-02 15:33:04","0","NA","100","236","1","2023-04-02 15:33:05","R_CgKK3MPFKrEz0XL","","","","","NA","NA","anonymous","EN","1","2","2","6.615","20.293","21.31","2","0","0","30.452","0","95","7","40","30","30","","","","","","","","","","","","","","","1","1","60","2","","37","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:28:41","2023-04-02 15:34:00","0","NA","100","318","1","2023-04-02 15:34:01","R_3HBU8jjrgeTLMS6","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","51.17","0","0","0","13.513","0","100","1","19","100","10","5","2","1","0","1","","37","1","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:31:42","2023-04-02 15:34:01","0","NA","100","139","1","2023-04-02 15:34:02","R_22JlXfo0IlYV7uA","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","14.171","14.171","14.942","1","9.497","9.497","11.383","1","100","0","0","100","20","20","2","1","68","1","","48","6","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:31:42","2023-04-02 15:35:00","0","NA","100","198","1","2023-04-02 15:35:01","R_3svSFvtroJ3Pn1B","","","","","NA","NA","anonymous","EN","1","2","2","0","0","37.463","0","0","0","12.859","0","75","50","50","50","20","","","","","","","","","","","","","","","1","1","50","1","","25","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:32:24","2023-04-02 15:35:20","0","NA","100","175","1","2023-04-02 15:35:20","R_1lmZ0i0n97id4WE","","","","","NA","NA","anonymous","EN","1","2","2","0","0","16.577","0","0","0","12.362","0","100","5","100","100","5","","","","","","","","","","","","","","","1","1","70","1","","65","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:33:19","2023-04-02 15:36:02","0","NA","100","163","1","2023-04-02 15:36:03","R_pMGmi5UKtpBrCKJ","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","18.269","0","0","0","30.645","0","100","0","10","100","0","5","2","1","0","1","","32","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:33:14","2023-04-02 15:36:03","0","NA","100","168","1","2023-04-02 15:36:03","R_2Po1at4MQqDSPYx","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","12.325","0","0","0","11.822","0","100","0","60","100","10","20","2","1","20","1","","27","3","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:35:12","2023-04-02 15:36:18","0","NA","100","66","1","2023-04-02 15:36:18","R_cRNGaPJOFnySl1v","","","","","NA","NA","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
