StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_liab_AV_cnstr_1,vB_frm_liab_AV_cnstr_1,vA_cntrfctl_AV_cnstr_1,vB_cntrfctl_AV_cnstr_1,avoid_AV_cnstr_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_liab_cnstr_1,vB_drivr_liab_cnstr_1,vB_frm_liab_cnstr_1,vA_cntrfctl_cnstr_1,vB_cntrfctl_cnstr_1,avoid_cnstr_1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,vA_liab_AV_1,vB_frm_liab_AV_1,vA_cntrfctl_AV_1,vB_cntrfctl_AV_1,avoid_AV_1,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,vA_liab_1,vB_drivr_liab_1,vB_frm_liab_1,vA_cntrfctl_1,vB_cntrfctl_1,avoid_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,pol_affiliation_1,driving_ability_1,FL_4_DO,questions_1_AV_cnstr_DO,questions_2_AV_cnstr_DO,questions_1_cnstr_DO,questions_2_cnstr_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO,moderators_DO
2023-05-09 06:43:21,2023-05-09 06:45:47,0,76.177.83.123,100,146,1,2023-05-09 06:45:48,R_1FxstEY5un2lveT,,,,,38.199,-83.4436,anonymous,EN,1,2,2,0,0,14.1,0,0,0,10.897,0,100,13,100,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,50,2,,44,3,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 06:43:21,2023-05-09 06:47:05,0,152.133.7.67,100,223,1,2023-05-09 06:47:05,R_33gaLFm8GSwYopD,,,,,35.6817,-80.5615,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26.936,0,0,0,11.206,0,100,0,0,100,74,89,2,2,41,2,,56,4,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vB_frm_liab|vA_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-09 06:45:13,2023-05-09 06:47:34,0,75.169.30.254,100,140,1,2023-05-09 06:47:35,R_24qFxvGQbx3FXTa,,,,,40.6124,-111.8832,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,28.579,0,0,0,18.869,0,100,0,11,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,1,,51,4,,,,FL_40,,,Q90|vA_liab_cnstr|vB_frm_liab_cnstr|vB_drivr_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 06:46:53,2023-05-09 06:49:13,0,38.49.92.246,100,139,1,2023-05-09 06:49:13,R_ThFGePZpfMfqxaN,,,,,43.1311,-77.6053,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18.153,0,0,0,11.99,0,100,0,0,100,10,5,2,1,25,2,,33,5,,,,FL_58,,,,,,,Q243|vB_frm_liab|vB_drivr_liab|vA_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-09 06:47:40,2023-05-09 06:49:42,0,104.230.59.96,100,122,1,2023-05-09 06:49:42,R_6Dstuk8owg3QgMh,,,,,41.389,-81.5257,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11.126,0,0,0,11.42,0,100,10,100,0,0,,,,,,,,,,,,,,,1,1,100,2,,37,4,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 06:47:05,2023-05-09 06:51:33,0,129.252.70.138,100,268,1,2023-05-09 06:51:33,R_3ReFpDtLhHag4BW,,,,,33.998,-81.03,anonymous,EN,1,2,2,0,0,37.338,0,0,0,11.504,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,20,1,,51,5,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 06:53:18,2023-05-09 06:56:41,0,99.166.79.205,100,203,1,2023-05-09 06:56:42,R_OO0SrYCd1NL0hQl,,,,,32.7908,-96.8336,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473,17.612,20.818,5,19.336,19.336,20.106,1,100,0,100,72,13,,,,,,,,,,,,,,,1,1,71,2,,48,1,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 06:58:13,2023-05-09 07:00:27,0,65.153.106.110,100,134,1,2023-05-09 07:00:28,R_1DLNzj1afKTN6QE,,,,,39.1256,-84.5127,anonymous,EN,1,2,2,0,0,15.003,0,0,0,11.567,0,100,0,100,61,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,25,2,,33,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 06:58:08,2023-05-09 07:00:30,0,173.19.19.149,100,142,1,2023-05-09 07:00:31,R_3QKqi73NXxZAp1Z,,,,,41.4681,-86.4744,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,15.832,0,0,0,11.155,0,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,,40,4,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vB_frm_liab_cnstr|vA_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 06:56:56,2023-05-09 07:01:56,0,108.183.84.54,100,299,1,2023-05-09 07:01:56,R_veNw1zuyS8uYKGt,,,,,42.9115,-78.865,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,12.008,0,0,0,14.328,0,100,0,50,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,,52,3,,,,FL_40,,,Q90|vA_liab_cnstr|vB_frm_liab_cnstr|vB_drivr_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 06:59:39,2023-05-09 07:02:05,0,136.226.52.182,100,146,1,2023-05-09 07:02:06,R_qJ9ZQ0bD0UHcpGx,,,,,39.1407,-77.1917,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19.553,0,0,0,13.759,0,100,5,0,100,7,18,2,1,4,2,,37,3,,,,FL_58,,,,,,,Q243|vB_frm_liab|vB_drivr_liab|vA_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-09 06:58:37,2023-05-09 07:03:06,0,168.149.146.94,100,268,1,2023-05-09 07:03:06,R_3MKyLoDsqQ2l32H,,,,,39.0469,-77.4903,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,33.26,0,0,0,14.086,0,100,0,100,0,0,,,,,,,,,,,,,,,1,1,41,1,,44,5,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 07:04:04,2023-05-09 07:05:32,0,23.174.1.237,100,88,1,2023-05-09 07:05:33,R_1Hplf00MJrg9nSH,,,,,41.247,-75.888,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.576,11.576,12.362,1,0,0,11.372,0,100,0,99,0,5,,,,,,,,,,,,,,,1,1,11,1,,29,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 07:03:05,2023-05-09 07:06:29,0,67.8.166.152,100,203,1,2023-05-09 07:06:29,R_AgOcePvFBn50GI1,,,,,28.2733,-81.1999,anonymous,EN,1,2,2,,,,,,,,,,,,,,15.102,15.102,24.801,1,11.921,11.921,13.128,1,100,0,0,80,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,2,,54,1,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vB_frm_liab_cnstr|vA_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 07:00:53,2023-05-09 07:07:57,0,50.244.231.249,100,423,1,2023-05-09 07:07:57,R_2CjNZiIcS19szDB,,,,,41.5854,-75.5012,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,36.329,0,0,0,153.625,0,85,15,0,100,50,60,2,1,0,2,,54,2,,,,FL_58,,,,,,,Q243|vB_frm_liab|vB_drivr_liab|vA_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-09 07:10:30,2023-05-09 07:13:00,0,73.44.198.186,100,149,1,2023-05-09 07:13:01,R_2qflfePOpnGkEzJ,,,,,42.1112,-88.0439,anonymous,EN,1,2,2,0,0,23.352,0,0,0,11.136,0,100,20,100,90,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,60,2,,37,5,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 07:11:35,2023-05-09 07:13:54,0,75.3.68.115,100,138,1,2023-05-09 07:13:55,R_2BtByOTt3mlvrnz,,,,,36.1769,-86.7339,anonymous,EN,1,2,2,,,,,,,,,,,,,,4.326,4.326,19.791,1,11.295,11.295,12.553,1,100,0,0,100,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,1,,32,4,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vA_liab_cnstr|vB_drivr_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 07:14:35,2023-05-09 07:17:08,0,8.25.157.167,100,153,1,2023-05-09 07:17:08,R_1IrXYLqTvDkW770,,,,,40.6586,-73.6026,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.273,4.273,13.324,1,0,0,23.727,0,42,64,59,58,72,,,,,,,,,,,,,,,2,2,56,1,,31,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 07:15:57,2023-05-09 07:18:57,0,72.180.48.86,100,179,1,2023-05-09 07:18:58,R_3qmatP4en1cfcdL,,,,,33.0176,-96.9926,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.424,17.424,19.515,1,0,0,26.719,0,100,50,0,0,100,100,2,2,50,1,,36,1,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-09 07:17:15,2023-05-09 07:20:06,0,140.182.103.196,100,170,1,2023-05-09 07:20:06,R_2tsxyUwQASzbeQ9,,,,,39.1397,-86.5141,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17.901,0,0,0,15.3,0,100,0,0,100,55,60,2,1,0,1,,37,4,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-09 07:18:42,2023-05-09 07:20:45,0,72.66.108.96,100,122,1,2023-05-09 07:20:45,R_2P7pI1ijaYm52hA,,,,,38.9538,-76.8947,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,14.073,0,0,0,11.349,0,100,0,0,100,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,16,1,,38,3,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vA_liab_cnstr|vB_drivr_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 07:17:14,2023-05-09 07:20:56,0,173.17.116.246,100,222,1,2023-05-09 07:20:56,R_2YS5imvHj7yewG4,,,,,40.8313,-91.1852,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,32.853,0,0,0,11.542,0,95,30,100,76,90,,,,,,,,,,,,,,,1,1,0,2,,54,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-09 07:17:10,2023-05-09 07:21:03,0,97.105.9.34,100,232,1,2023-05-09 07:21:04,R_5zGx1WfPBvGbPzj,,,,,30.6032,-96.3136,anonymous,EN,1,2,2,5.809,5.809,11.452,1,12.821,12.821,14.032,1,65,75,100,100,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,50,2,,34,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 07:18:38,2023-05-09 07:22:08,0,217.180.201.231,100,209,1,2023-05-09 07:22:08,R_3nob7OmeQTBl2u6,,,,,38.0052,-84.423,anonymous,EN,1,2,2,,,,,,,,,,,,,,5.778,23.453,25.101,2,0,0,33.633,0,100,0,5,100,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,8,2,,56,5,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vA_liab_cnstr|vB_frm_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 07:22:39,2023-05-09 07:25:17,0,172.58.228.64,100,158,1,2023-05-09 07:25:18,R_2XaZzmnrG4wG32F,,,,,40.6186,-73.9272,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.981,18.981,19.988,1,9.165,9.165,10.638,1,100,0,0,50,50,50,2,1,50,1,,35,4,,,,FL_58,,,,,,,Q243|vA_liab|vB_drivr_liab|vB_frm_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-09 07:22:54,2023-05-09 07:26:59,0,99.53.200.104,100,244,1,2023-05-09 07:26:59,R_3eldzPMFH5rzIyM,,,,,32.7797,-96.8022,anonymous,EN,1,2,2,0,0,38.125,0,0,0,14.932,0,100,0,100,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,20,2,,41,3,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 07:24:54,2023-05-09 07:27:55,0,71.168.66.72,100,181,1,2023-05-09 07:27:56,R_3fJG1tZNwF0lLUT,,,,,42.7811,-71.2156,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11.005,0,0,0,13.979,0,100,0,100,100,11,11,2,1,18,2,,31,4,,,,FL_58,,,,,,,Q243|vA_liab|vB_drivr_liab|vB_frm_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-09 07:22:41,2023-05-09 07:27:59,0,216.144.156.227,100,317,1,2023-05-09 07:28:00,R_3Li2OB8vYQgUory,,,,,48.774,-96.9401,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.724,53.152,54.328,5,11.58,11.58,14.451,1,81,20,100,100,50,,,,,,,,,,,,,,,1,1,70,1,,64,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-09 07:10:07,2023-05-09 07:28:41,0,208.253.125.83,100,1113,1,2023-05-09 07:28:41,R_OlKV0bclGWg0yGd,,,,,39.8461,-75.2044,anonymous,EN,1,2,2,4.077,5.004,34.865,2,0,0,10.797,0,100,0,100,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,23,1,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 07:28:02,2023-05-09 07:29:01,0,72.239.76.152,100,58,1,2023-05-09 07:29:02,R_1poMugva3yZXddf,,,,,28.7168,-81.4126,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-09 07:29:06,2023-05-09 07:31:34,0,74.98.167.58,100,147,1,2023-05-09 07:31:34,R_2dG4D6fFPaOeXL4,,,,,36.803,-76.2744,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,12.245,0,0,0,11.751,0,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,2,,40,4,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vB_drivr_liab_cnstr|vA_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 07:27:51,2023-05-09 07:34:37,0,104.179.188.48,100,405,1,2023-05-09 07:34:37,R_1IElhywT6FQrMPI,,,,,29.7646,-95.3657,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.485,0,0,0,174.093,0,81,85,100,50,49,,,,,,,,,,,,,,,1,1,60,2,,36,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 07:39:44,2023-05-09 07:41:34,0,97.65.168.10,100,110,1,2023-05-09 07:41:35,R_22E5dS6YTHdtzlE,,,,,39.4025,-84.522,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.238,7.238,17.826,1,0,0,11.284,0,100,0,0,100,0,4,2,1,15,1,,29,4,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vB_frm_liab|vA_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-09 07:39:21,2023-05-09 07:41:35,0,100.12.188.75,100,134,1,2023-05-09 07:41:36,R_26i1odsCPxDFNMf,,,,,40.7364,-73.8695,anonymous,EN,1,2,2,0,0,16.74,0,0,0,13.973,0,100,10,100,31,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,42,2,,25,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 07:38:28,2023-05-09 07:41:42,0,206.213.209.33,100,193,1,2023-05-09 07:41:43,R_1GObrHCzGVnNAQy,,,,,41.5382,-72.8008,anonymous,EN,1,2,2,,,,,,,,,,,,,,19.439,19.439,20.14,1,0,0,11.199,0,100,0,0,100,74,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,33,5,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vA_liab_cnstr|vB_frm_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 07:40:53,2023-05-09 07:42:47,0,23.84.81.9,100,114,1,2023-05-09 07:42:48,R_2zFSWQaoesD6YIp,,,,,38.4321,-90.3896,anonymous,EN,1,2,2,10.805,10.805,11.839,1,0,0,13.357,0,100,5,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,31,1,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 07:40:31,2023-05-09 07:43:01,0,67.180.246.73,100,150,1,2023-05-09 07:43:02,R_1prgJq1XEAbfFpo,,,,,37.9895,-121.8023,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,15.296,0,0,0,26.717,0,100,0,0,82,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,21,1,,38,3,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vB_frm_liab_cnstr|vA_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 07:33:40,2023-05-09 07:46:14,0,104.62.39.97,100,754,1,2023-05-09 07:46:15,R_OORtEtfLJ4y1K1P,,,,,32.7921,-91.91,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,227.356,0,0,0,11.166,0,98,60,100,61,67,,,,,,,,,,,,,,,1,1,20,2,,28,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 07:43:59,2023-05-09 07:46:40,0,73.71.160.42,100,160,1,2023-05-09 07:46:40,R_12G62vlYGADz1XO,,,,,38.4782,-122.7475,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16.522,0,0,0,11.155,0,100,15,100,50,60,,,,,,,,,,,,,,,1,1,1,2,,52,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 07:44:23,2023-05-09 07:48:29,0,72.193.192.122,100,245,1,2023-05-09 07:48:30,R_1ovVp0dHUXoAv7y,,,,,36.1685,-115.1164,anonymous,EN,1,2,2,0,0,56.302,0,0,0,11.641,0,100,74,92,97,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,2,,63,2,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 07:45:34,2023-05-09 07:49:20,0,71.164.97.27,100,225,1,2023-05-09 07:49:20,R_4GTja8p7JZQIoSd,,,,,42.2478,-73.754,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.702,25.702,26.61,2,3.389,15.8,16.811,2,100,50,100,9,40,,,,,,,,,,,,,,,1,1,0,2,,64,5,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-09 07:46:33,2023-05-09 07:49:31,0,172.59.121.224,100,178,1,2023-05-09 07:49:32,R_2VxqJIlUBXUGJwi,,,,,35.4471,-97.5595,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,32.044,0,0,0,14.228,0,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,2,,44,4,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vA_liab_cnstr|vB_frm_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 07:45:13,2023-05-09 07:50:15,0,66.25.163.90,100,302,1,2023-05-09 07:50:16,R_1lgWNby2sIaGhGs,,,,,29.4227,-98.4927,anonymous,EN,1,2,2,0,0,38.603,0,0,0,14.381,0,100,20,90,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,2,,65,3,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 07:47:21,2023-05-09 07:50:17,0,172.59.104.203,100,176,1,2023-05-09 07:50:18,R_1o73z106fXMl5OX,,,,,29.9734,-90.0885,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.461,7.461,14.3,1,2.569,9.882,11.264,6,99,42,57,67,59,61,1,1,35,1,,42,4,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vA_liab|vB_frm_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-09 07:43:49,2023-05-09 07:50:29,0,66.110.211.20,100,400,1,2023-05-09 07:50:30,R_R9OtoEgWHNR89I5,,,,,31.9587,-83.781,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.801,34.801,36.94,1,11.974,11.974,15.497,1,100,0,0,100,0,0,2,1,0,1,,42,5,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vA_liab|vB_frm_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-09 07:48:05,2023-05-09 07:52:09,0,47.233.5.130,100,244,1,2023-05-09 07:52:10,R_3oKJbeLfa9aTtFG,,,,,38.5317,-89.9988,anonymous,EN,1,2,2,0,0,40.809,0,0,0,29.841,0,100,0,100,32,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,43,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 07:48:56,2023-05-09 07:52:44,0,24.177.27.190,100,228,1,2023-05-09 07:52:45,R_1K26l876C5oPVyG,,,,,36.9094,-76.4878,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,22.845,0,0,0,16.442,0,100,0,0,100,50,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,50,2,,54,4,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vB_drivr_liab_cnstr|vA_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
