"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","av_trust_1_1","av_trust_2_1","av_trust_3_1","av_trust_4_1","av_trust_5_1","Q219_First.Click","Q219_Last.Click","Q219_Page.Submit","Q219_Click.Count","vA_sue_AV_1","vB_mnfctr_sue_AV_1","vA_cntrfctl_AV_1","vB_cntrfctl_AV_1","avoid_AV_1","Q220_First.Click","Q220_Last.Click","Q220_Page.Submit","Q220_Click.Count","vA_sue_1","vB_mnfctr_sue_1","vB_driver_sue_1","vA_cntrfctl_1","vB_cntrfctl_1","avoid_1","comp1","comp_accident","cruise_familiarity","ai_familiarity_1","gender","gender_4_TEXT","age","edu","edu_8_TEXT","FL_4_DO","trust_scale_DO","questions_1_AV_DO","questions_2_AV_DO","questions_1_DO","questions_2_DO"
"2024-05-10 11:45:49","2024-05-10 11:50:19","0","NA","100","270","1","2024-05-10 11:50:20","R_3BX8o3I8EktIX7t","","","","","NA","NA","anonymous","EN","1","2","2","30","40","35","35","60","2.575","12.198","72.325","8","90","15","95","30","25","","","","","","","","","","","1","1","2","20","2","","40","4","","FL_39","Q241|av_trust_1|av_trust_5|av_trust_2|av_trust_3|av_trust_4","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV","",""
"2024-05-10 11:50:21","2024-05-10 11:53:50","0","NA","100","209","1","2024-05-10 11:53:51","R_1wRfqAShMZ43Fw5","","","","","NA","NA","anonymous","EN","1","2","2","21","23","18","18","14","0","0","27.192","0","78","14","82","71","14","","","","","","","","","","","2","1","1","3","2","","54","3","","FL_39","Q241|av_trust_5|av_trust_3|av_trust_2|av_trust_1|av_trust_4","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2024-05-10 11:48:13","2024-05-10 11:56:19","0","NA","100","485","1","2024-05-10 11:56:19","R_6nA9C85GX6ZfmFS","","","","","NA","NA","anonymous","EN","1","2","2","0","0","50","20","96","","","","","","","","","","0","0","117.355","0","100","0","50","100","100","70","2","1","2","20","2","","37","3","","FL_40","Q241|av_trust_4|av_trust_5|av_trust_3|av_trust_1|av_trust_2","","","Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue","Q71|avoid|vB_cntrfctl|vA_cntrfctl"
"2024-05-10 11:56:07","2024-05-10 11:59:51","0","NA","100","224","1","2024-05-10 11:59:52","R_5k2nFdIAzycinA0","","","","","NA","NA","anonymous","EN","1","2","2","75","75","75","75","65","","","","","","","","","","32.894","32.894","33.955","1","100","60","100","65","50","25","2","1","2","0","2","","79","4","","FL_40","Q241|av_trust_4|av_trust_5|av_trust_2|av_trust_1|av_trust_3","","","Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue","Q71|avoid|vB_cntrfctl|vA_cntrfctl"
"2024-05-10 11:55:37","2024-05-10 11:59:54","0","NA","100","256","1","2024-05-10 11:59:54","R_2fHdHwYspYaBQGZ","","","","","NA","NA","anonymous","EN","1","2","2","20","29","27","25","86","0","0","35.066","0","94","3","98","27","50","","","","","","","","","","","1","1","2","29","2","","41","4","","FL_39","Q241|av_trust_4|av_trust_5|av_trust_3|av_trust_1|av_trust_2","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|avoid_AV|vB_cntrfctl_AV|vA_cntrfctl_AV","",""
"2024-05-10 11:55:50","2024-05-10 12:00:12","0","NA","100","261","1","2024-05-10 12:00:12","R_7C0P6SsKWC3tFZf","","","","","NA","NA","anonymous","EN","1","2","2","58","59","40","16","92","0","0","61.749","0","92","20","92","67","75","","","","","","","","","","","1","1","2","10","2","","56","4","","FL_39","Q241|av_trust_4|av_trust_2|av_trust_3|av_trust_5|av_trust_1","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV","",""
"2024-05-10 11:57:35","2024-05-10 12:00:53","0","NA","100","198","1","2024-05-10 12:00:54","R_7TOe5lGjEM10f9k","","","","","NA","NA","anonymous","EN","1","2","2","91","58","89","89","30","","","","","","","","","","0","0","28.243","0","87","9","12","77","31","22","2","1","2","83","1","","35","4","","FL_40","Q241|av_trust_3|av_trust_4|av_trust_2|av_trust_1|av_trust_5","","","Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2024-05-10 12:05:56","2024-05-10 12:08:44","0","NA","100","168","1","2024-05-10 12:08:45","R_7gMgZGpouPudNMP","","","","","NA","NA","anonymous","EN","1","2","2","55","54","59","55","57","0","0","3.226","0","66","53","60","68","62","","","","","","","","","","","1","1","1","59","2","","41","4","","FL_39","Q241|av_trust_2|av_trust_1|av_trust_4|av_trust_5|av_trust_3","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|avoid_AV|vB_cntrfctl_AV|vA_cntrfctl_AV","",""
"2024-05-10 11:59:59","2024-05-10 12:11:09","0","NA","100","669","1","2024-05-10 12:11:10","R_15Ys0NxkePISVXr","","","","","NA","NA","anonymous","EN","1","2","2","11","35","25","14","7","","","","","","","","","","11.278","72.751","74.587","30","77","30","55","79","62","44","2","1","2","16","1","","40","4","","FL_40","Q241|av_trust_1|av_trust_2|av_trust_5|av_trust_3|av_trust_4","","","Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue","Q71|avoid|vB_cntrfctl|vA_cntrfctl"
"2024-05-10 12:16:19","2024-05-10 12:18:53","0","NA","100","153","1","2024-05-10 12:18:53","R_2UgXwnDTtf29Ez2","","","","","NA","NA","anonymous","EN","1","2","2","61","70","60","61","61","0","0","22.881","0","87","30","85","50","61","","","","","","","","","","","1","1","2","34","1","","27","4","","FL_39","Q241|av_trust_3|av_trust_1|av_trust_2|av_trust_4|av_trust_5","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2024-05-10 12:17:23","2024-05-10 12:21:01","0","NA","100","218","1","2024-05-10 12:21:02","R_5WBZCxKvyXie5SH","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","","","","","","","","","","0","0","23.273","0","100","80","80","90","60","60","2","1","2","60","2","","60","4","","FL_40","Q241|av_trust_3|av_trust_5|av_trust_1|av_trust_2|av_trust_4","","","Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2024-05-10 12:19:49","2024-05-10 12:23:21","0","NA","100","211","1","2024-05-10 12:23:22","R_3GpSwuaLQyiHBsK","","","","","NA","NA","anonymous","EN","1","2","2","10","8","10","0","100","","","","","","","","","","0","0","28.596","0","100","0","7","100","3","1","2","1","2","0","2","","24","4","","FL_40","Q241|av_trust_3|av_trust_5|av_trust_1|av_trust_4|av_trust_2","","","Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2024-05-10 12:23:10","2024-05-10 12:27:30","0","NA","100","260","1","2024-05-10 12:27:31","R_3OCEIzTkIZE036x","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","90","0","0","40.065","0","30","10","40","20","10","","","","","","","","","","","1","1","1","60","1","","33","3","","FL_39","Q241|av_trust_5|av_trust_3|av_trust_2|av_trust_4|av_trust_1","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2024-05-10 12:23:48","2024-05-10 12:30:18","0","NA","100","389","1","2024-05-10 12:30:18","R_59fZUiKofqOkXPX","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","0","0","118.226","0","100","100","100","100","100","","","","","","","","","","","1","1","2","70","1","","58","2","","FL_39","Q241|av_trust_3|av_trust_2|av_trust_4|av_trust_1|av_trust_5","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV","",""
"2024-05-10 12:38:48","2024-05-10 12:39:20","0","NA","100","32","1","2024-05-10 12:39:21","R_2DWUZ5quq4wMZ0d","","","","","NA","NA","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-10 12:36:37","2024-05-10 12:40:00","0","NA","100","203","1","2024-05-10 12:40:00","R_3yG0BDNylpQto6R","","","","","NA","NA","anonymous","EN","1","2","2","68","43","75","65","64","","","","","","","","","","0","0","33.457","0","83","16","14","96","29","31","2","1","2","56","2","","23","4","","FL_40","Q241|av_trust_1|av_trust_3|av_trust_5|av_trust_4|av_trust_2","","","Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2024-05-10 12:36:21","2024-05-10 12:40:56","0","NA","100","275","1","2024-05-10 12:40:57","R_78N9IDl5mLNP0A8","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","0","0","43.195","0","100","0","100","20","60","","","","","","","","","","","1","1","2","30","1","","26","4","","FL_39","Q241|av_trust_3|av_trust_5|av_trust_1|av_trust_2|av_trust_4","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV","",""
"2024-05-10 12:30:51","2024-05-10 12:41:58","0","NA","100","666","1","2024-05-10 12:41:58","R_8djcwzJzsRzFuvX","","","","","NA","NA","anonymous","EN","1","2","2","61","62","81","82","22","","","","","","","","","","0","0","118.776","0","100","62","0","92","13","21","2","1","2","51","2","","25","3","","FL_40","Q241|av_trust_4|av_trust_5|av_trust_3|av_trust_2|av_trust_1","","","Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue","Q71|avoid|vA_cntrfctl|vB_cntrfctl"
"2024-05-10 12:42:29","2024-05-10 12:47:15","0","NA","100","285","1","2024-05-10 12:47:15","R_5F2PECFkoFwuh3E","","","","","NA","NA","anonymous","EN","1","2","2","50","62","54","54","50","2.416","54.571","58.406","11","91","54","91","68","55","","","","","","","","","","","1","1","2","58","1","","37","4","","FL_39","Q241|av_trust_2|av_trust_5|av_trust_3|av_trust_4|av_trust_1","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV","",""
"2024-05-10 12:42:14","2024-05-10 12:47:33","0","NA","100","319","1","2024-05-10 12:47:34","R_5PSqAW3smmXoPwB","","","","","NA","NA","anonymous","EN","1","2","2","69","65","30","61","29","","","","","","","","","","0.679","33.186","34.312","12","91","28","11","80","34","81","1","1","2","77","1","","30","4","","FL_40","Q241|av_trust_4|av_trust_2|av_trust_3|av_trust_5|av_trust_1","","","Q90|vA_sue|vB_mnfctr_sue|vB_driver_sue","Q71|avoid|vB_cntrfctl|vA_cntrfctl"
"2024-05-10 12:39:50","2024-05-10 12:48:12","0","NA","100","502","1","2024-05-10 12:48:12","R_32rYfh2XbIoSvqh","","","","","NA","NA","anonymous","EN","1","2","2","82","87","92","99","8","4.071","4.071","90.766","1","97","9","100","100","3","","","","","","","","","","","1","1","2","19","2","","70","3","","FL_39","Q241|av_trust_1|av_trust_5|av_trust_2|av_trust_3|av_trust_4","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2024-05-10 12:46:56","2024-05-10 12:51:14","0","NA","100","258","1","2024-05-10 12:51:14","R_51WvS0xYS4ICSig","","","","","NA","NA","anonymous","EN","1","2","2","75","70","60","70","30","","","","","","","","","","0","0","33.934","0","65","15","10","75","60","55","2","1","2","55","1","","45","4","","FL_40","Q241|av_trust_5|av_trust_2|av_trust_1|av_trust_4|av_trust_3","","","Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2024-05-10 12:50:42","2024-05-10 12:53:57","0","NA","100","194","1","2024-05-10 12:53:57","R_7qsRqfNyPgwl4QJ","","","","","NA","NA","anonymous","EN","1","2","2","66","66","66","67","40","","","","","","","","","","2.053","27.783","28.84","12","81","10","21","86","63","29","2","1","2","20","2","","38","5","","FL_40","Q241|av_trust_2|av_trust_4|av_trust_1|av_trust_5|av_trust_3","","","Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue","Q71|avoid|vB_cntrfctl|vA_cntrfctl"
"2024-05-10 12:47:28","2024-05-10 12:56:27","0","NA","100","538","1","2024-05-10 12:56:27","R_8fkzVCFzKJvkET1","","","","","NA","NA","anonymous","EN","1","2","2","55","8","33","65","96","0","0","148.772","0","72","22","100","40","85","","","","","","","","","","","1","1","2","33","1","","33","4","","FL_39","Q241|av_trust_1|av_trust_4|av_trust_5|av_trust_2|av_trust_3","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV","",""
"2024-05-10 12:54:45","2024-05-10 13:02:31","0","NA","100","466","1","2024-05-10 13:02:32","R_5qfscVJJq0myWHO","","","","","NA","NA","anonymous","EN","1","2","2","50","60","55","60","60","0","0","39.061","0","100","30","100","10","10","","","","","","","","","","","1","1","2","50","2","","35","3","","FL_39","Q241|av_trust_5|av_trust_1|av_trust_2|av_trust_3|av_trust_4","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV","",""
"2024-05-10 12:59:15","2024-05-10 13:04:37","0","NA","100","322","1","2024-05-10 13:04:38","R_73rPJN9dguuzlnj","","","","","NA","NA","anonymous","EN","1","2","2","5","5","20","30","90","","","","","","","","","","29.966","48.192","49.946","2","100","0","70","100","50","50","2","1","2","80","1","","65","5","","FL_40","Q241|av_trust_2|av_trust_1|av_trust_4|av_trust_5|av_trust_3","","","Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2024-05-10 12:55:32","2024-05-10 13:05:04","0","NA","100","572","1","2024-05-10 13:05:04","R_3V50UtAOoOCqwrD","","","","","NA","NA","anonymous","EN","1","2","2","98","97","97","97","72","0","0","66.644","0","100","0","100","0","0","","","","","","","","","","","1","1","2","60","1","","44","4","","FL_39","Q241|av_trust_5|av_trust_3|av_trust_2|av_trust_1|av_trust_4","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV","",""
"2024-05-10 12:58:48","2024-05-10 13:05:58","0","NA","100","430","1","2024-05-10 13:05:59","R_1p2YxyuIs9yy1XP","","","","","NA","NA","anonymous","EN","1","2","2","0","60","15","20","30","","","","","","","","","","0","0","51.486","0","100","0","0","100","0","10","2","1","2","70","1","","52","3","","FL_40","Q241|av_trust_5|av_trust_3|av_trust_4|av_trust_2|av_trust_1","","","Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue","Q71|avoid|vA_cntrfctl|vB_cntrfctl"
"2024-05-10 13:05:44","2024-05-10 13:06:03","0","NA","100","19","1","2024-05-10 13:06:03","R_2P7oGzzGLNB5r7E","","","","","NA","NA","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-10 12:59:26","2024-05-10 13:06:22","0","NA","100","415","1","2024-05-10 13:06:22","R_7YU3xodYk3Kry9z","","","","","NA","NA","anonymous","EN","1","2","2","17","7","12","16","86","","","","","","","","","","0","0","92.599","0","80","56","39","33","66","15","2","2","2","57","1","","39","3","","FL_40","Q241|av_trust_5|av_trust_3|av_trust_1|av_trust_4|av_trust_2","","","Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue","Q71|avoid|vA_cntrfctl|vB_cntrfctl"
"2024-05-10 13:03:32","2024-05-10 13:08:00","0","NA","100","267","1","2024-05-10 13:08:01","R_1COwkah81ummOUr","","","","","NA","NA","anonymous","EN","1","2","2","10","30","30","60","85","0","0","52.557","0","100","75","100","55","60","","","","","","","","","","","1","1","2","25","3","","29","4","","FL_39","Q241|av_trust_3|av_trust_4|av_trust_1|av_trust_5|av_trust_2","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV","",""
"2024-05-10 13:08:32","2024-05-10 13:11:12","0","NA","100","160","1","2024-05-10 13:11:13","R_1RvGqumFEXY7Dak","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","","","","","","","","","","0","0","36.175","0","100","0","0","93","5","0","2","1","2","92","1","","36","3","","FL_40","Q241|av_trust_5|av_trust_3|av_trust_4|av_trust_2|av_trust_1","","","Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue","Q71|avoid|vA_cntrfctl|vB_cntrfctl"
"2024-05-10 13:06:09","2024-05-10 13:11:25","0","NA","100","316","1","2024-05-10 13:11:26","R_1q2GMsmXcVl4vcq","","","","","NA","NA","anonymous","EN","1","2","2","2","0","0","0","100","12.194","42.759","43.815","8","70","70","92","50","59","","","","","","","","","","","1","1","2","0","2","","41","5","","FL_39","Q241|av_trust_4|av_trust_2|av_trust_1|av_trust_3|av_trust_5","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2024-05-10 13:11:17","2024-05-10 13:20:11","0","NA","100","534","1","2024-05-10 13:20:12","R_3PnrESoe7QYbPCQ","","","","","NA","NA","anonymous","EN","1","2","2","24","0","52","79","74","","","","","","","","","","0","0","39.704","0","100","0","0","100","6","7","2","1","2","60","2","","28","5","","FL_40","Q241|av_trust_2|av_trust_3|av_trust_4|av_trust_1|av_trust_5","","","Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue","Q71|avoid|vB_cntrfctl|vA_cntrfctl"
"2024-05-10 13:13:31","2024-05-10 13:21:17","0","NA","100","466","1","2024-05-10 13:21:17","R_2EqNkIeZcAwTNPr","","","","","NA","NA","anonymous","EN","1","2","2","35","65","60","60","70","","","","","","","","","","0","0","109.717","0","60","10","10","81","34","14","2","1","2","61","1","","69","5","","FL_40","Q241|av_trust_2|av_trust_1|av_trust_3|av_trust_5|av_trust_4","","","Q90|vA_sue|vB_mnfctr_sue|vB_driver_sue","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2024-05-10 13:19:30","2024-05-10 13:22:32","0","NA","100","181","1","2024-05-10 13:22:32","R_5HqSmITwxpMSAO2","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","0","0","40.075","0","100","0","100","100","0","","","","","","","","","","","1","1","2","84","2","","44","3","","FL_39","Q241|av_trust_4|av_trust_5|av_trust_3|av_trust_2|av_trust_1","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2024-05-10 13:27:03","2024-05-10 13:30:29","0","NA","100","206","1","2024-05-10 13:30:30","R_7pJKnagG4237F84","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","0","0","43.938","0","100","100","100","80","80","","","","","","","","","","","1","1","2","33","4","Genderqueer","25","4","","FL_39","Q241|av_trust_5|av_trust_3|av_trust_1|av_trust_2|av_trust_4","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV","",""
"2024-05-10 13:26:43","2024-05-10 13:31:07","0","NA","100","263","1","2024-05-10 13:31:08","R_2MEtL7WZw22Q8P6","","","","","NA","NA","anonymous","EN","1","2","2","54","81","72","72","29","","","","","","","","","","0","0","27.054","0","61","9","50","50","100","82","2","1","2","0","2","","43","4","","FL_40","Q241|av_trust_2|av_trust_3|av_trust_5|av_trust_4|av_trust_1","","","Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue","Q71|vB_cntrfctl|avoid|vA_cntrfctl"
"2024-05-10 13:23:09","2024-05-10 13:32:47","0","NA","100","577","1","2024-05-10 13:32:47","R_3OZoEAhbH6yI8Sd","","","","","NA","NA","anonymous","EN","1","2","2","10","49","25","25","60","","","","","","","","","","0","0","238.1","0","50","20","20","100","80","50","2","1","2","0","2","","53","4","","FL_40","Q241|av_trust_5|av_trust_3|av_trust_4|av_trust_2|av_trust_1","","","Q90|vB_mnfctr_sue|vB_driver_sue|vA_sue","Q71|vA_cntrfctl|avoid|vB_cntrfctl"
"2024-05-10 13:31:13","2024-05-10 13:35:12","0","NA","100","238","1","2024-05-10 13:35:12","R_50WnDi1Y1HVZK9j","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","37.648","37.648","39.037","1","80","60","82","60","61","","","","","","","","","","","1","1","2","50","2","","58","4","","FL_39","Q241|av_trust_1|av_trust_5|av_trust_2|av_trust_3|av_trust_4","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV","",""
"2024-05-10 13:34:16","2024-05-10 13:41:14","0","NA","100","417","1","2024-05-10 13:41:14","R_65sU3NWS2YnqlT2","","","","","NA","NA","anonymous","EN","1","2","2","50","71","0","100","80","0","0","37.298","0","100","85","100","100","64","","","","","","","","","","","1","1","2","50","2","","31","5","","FL_39","Q241|av_trust_5|av_trust_4|av_trust_3|av_trust_1|av_trust_2","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV","",""
"2024-05-10 13:38:06","2024-05-10 13:41:51","0","NA","100","225","1","2024-05-10 13:41:52","R_50efmjRrZSDgjQp","","","","","NA","NA","anonymous","EN","1","2","2","52","71","70","5","96","","","","","","","","","","0","0","22.959","0","51","51","50","92","54","53","2","2","2","13","2","","68","1","","FL_40","Q241|av_trust_3|av_trust_1|av_trust_5|av_trust_4|av_trust_2","","","Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue","Q71|vA_cntrfctl|avoid|vB_cntrfctl"
"2024-05-10 13:36:23","2024-05-10 13:42:23","0","NA","100","360","1","2024-05-10 13:42:24","R_7l3t1VBLSgOD7zs","","","","","NA","NA","anonymous","EN","1","2","2","0","0","10","0","95","0","0","59.52","0","100","100","100","80","70","","","","","","","","","","","1","1","2","80","1","","68","4","","FL_39","Q241|av_trust_1|av_trust_5|av_trust_4|av_trust_2|av_trust_3","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV","",""
"2024-05-10 13:35:52","2024-05-10 13:42:40","0","NA","100","408","1","2024-05-10 13:42:41","R_7P5lNVpuOwntMkI","","","","","NA","NA","anonymous","EN","1","2","2","0","0","11","0","82","","","","","","","","","","0","0","60.701","0","100","0","100","100","28","0","2","1","2","61","2","","34","4","","FL_40","Q241|av_trust_1|av_trust_5|av_trust_4|av_trust_3|av_trust_2","","","Q90|vB_mnfctr_sue|vB_driver_sue|vA_sue","Q71|vB_cntrfctl|avoid|vA_cntrfctl"
"2024-05-10 13:41:45","2024-05-10 13:44:34","0","NA","100","168","1","2024-05-10 13:44:34","R_1Vxxf3RGVqmXMtY","","","","","NA","NA","anonymous","EN","1","2","2","30","35","35","35","65","38.246","38.246","39.233","1","95","0","100","35","25","","","","","","","","","","","1","1","2","45","1","","44","4","","FL_39","Q241|av_trust_3|av_trust_2|av_trust_1|av_trust_5|av_trust_4","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2024-05-10 13:45:39","2024-05-10 13:48:56","0","NA","100","196","1","2024-05-10 13:48:56","R_1FLHnHIEB32lTHd","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","89","","","","","","","","","","0","0","37.588","0","100","0","60","100","50","50","2","1","2","0","2","","69","3","","FL_40","Q241|av_trust_5|av_trust_1|av_trust_4|av_trust_2|av_trust_3","","","Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue","Q71|avoid|vB_cntrfctl|vA_cntrfctl"
"2024-05-10 13:50:53","2024-05-10 13:53:30","0","NA","100","157","1","2024-05-10 13:53:31","R_5IfMUTk8jzFidSb","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","","","","","","","","","","0","0","31.342","0","100","50","50","100","100","100","2","1","2","5","2","","41","4","","FL_40","Q241|av_trust_1|av_trust_3|av_trust_4|av_trust_5|av_trust_2","","","Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2024-05-10 13:49:57","2024-05-10 13:53:48","0","NA","100","230","1","2024-05-10 13:53:48","R_5YA677eaw6OPV5I","","","","","NA","NA","anonymous","EN","1","2","2","10","28","19","10","80","0","0","41.328","0","90","85","90","80","80","","","","","","","","","","","1","1","2","17","4","non-binary","42","4","","FL_39","Q241|av_trust_2|av_trust_1|av_trust_3|av_trust_4|av_trust_5","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV","",""
